ticket_id,incident_id,opened_at,resolved_at,priority,status,assignment_group,service,configuration_item,category,resolution_hours,sla_breached,root_cause_code,source_updated_at
INC-202602663,INC-202602663,2026-08-10T22:00:00+00:00,2026-08-10T23:18:00+00:00,P4,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,1.3,False,application_error,2026-08-10T23:18:00+00:00
INC-202602664,INC-202602664,2026-08-11T00:00:00+00:00,2026-08-11T04:54:00+00:00,P1,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,4.9,False,application_error,2026-08-11T04:54:00+00:00
INC-202602665,INC-202602665,2026-08-11T02:00:00+00:00,2026-08-11T04:30:00+00:00,P2,resolved,Service Desk,Order Management,svc-order-mgmt,availability,2.5,False,application_error,2026-08-11T04:30:00+00:00
INC-202602666,INC-202602666,2026-08-11T04:00:00+00:00,2026-08-11T05:36:00+00:00,P3,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,1.6,False,application_error,2026-08-11T05:36:00+00:00
INC-202602667,INC-202602667,2026-08-11T06:00:00+00:00,2026-08-11T07:00:00+00:00,P4,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,1.0,False,application_error,2026-08-11T07:00:00+00:00
INC-202602668,INC-202602668,2026-08-11T08:00:00+00:00,2026-08-11T12:36:00+00:00,P1,resolved,Service Desk,Order Management,svc-order-mgmt,availability,4.6,False,application_error,2026-08-11T12:36:00+00:00
INC-202602669,INC-202602669,2026-08-11T10:00:00+00:00,2026-08-11T12:12:00+00:00,P2,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,2.2,False,certificate_expiry,2026-08-11T12:12:00+00:00
INC-202602670,INC-202602670,2026-08-11T12:00:00+00:00,2026-08-11T13:18:00+00:00,P3,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,1.3,False,application_error,2026-08-11T13:18:00+00:00
INC-202602671,INC-202602671,2026-08-11T14:00:00+00:00,2026-08-11T15:24:00+00:00,P4,resolved,Service Desk,Order Management,svc-order-mgmt,availability,1.4,False,application_error,2026-08-11T15:24:00+00:00
INC-202602672,INC-202602672,2026-08-11T16:00:00+00:00,2026-08-11T21:00:00+00:00,P1,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,5.0,False,application_error,2026-08-11T21:00:00+00:00
INC-202602673,INC-202602673,2026-08-11T18:00:00+00:00,2026-08-11T20:36:00+00:00,P2,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,2.6,False,application_error,2026-08-11T20:36:00+00:00
INC-202602674,INC-202602674,2026-08-11T20:00:00+00:00,2026-08-11T21:00:00+00:00,P3,resolved,Service Desk,Order Management,svc-order-mgmt,availability,1.0,False,application_error,2026-08-11T21:00:00+00:00
INC-202602675,INC-202602675,2026-08-11T22:00:00+00:00,2026-08-11T23:06:00+00:00,P4,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,1.1,False,application_error,2026-08-11T23:06:00+00:00
INC-202602676,INC-202602676,2026-08-12T00:00:00+00:00,2026-08-12T04:42:00+00:00,P1,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,4.7,False,application_error,2026-08-12T04:42:00+00:00
INC-202602677,INC-202602677,2026-08-12T02:00:00+00:00,2026-08-12T04:18:00+00:00,P2,resolved,Service Desk,Order Management,svc-order-mgmt,availability,2.3,False,application_error,2026-08-12T04:18:00+00:00
INC-202602678,INC-202602678,2026-08-12T04:00:00+00:00,2026-08-12T05:24:00+00:00,P3,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,1.4,False,application_error,2026-08-12T05:24:00+00:00
INC-202602679,INC-202602679,2026-08-12T06:00:00+00:00,2026-08-12T07:30:00+00:00,P4,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,1.5,False,application_error,2026-08-12T07:30:00+00:00
INC-202602680,INC-202602680,2026-08-12T08:00:00+00:00,2026-08-12T13:06:00+00:00,P1,resolved,Service Desk,Order Management,svc-order-mgmt,availability,5.1,True,application_error,2026-08-12T13:06:00+00:00
INC-202602681,INC-202602681,2026-08-12T10:00:00+00:00,2026-08-12T12:00:00+00:00,P2,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,2.0,False,application_error,2026-08-12T12:00:00+00:00
INC-202602682,INC-202602682,2026-08-12T12:00:00+00:00,2026-08-12T13:06:00+00:00,P3,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,1.1,False,application_error,2026-08-12T13:06:00+00:00
INC-202602683,INC-202602683,2026-08-12T14:00:00+00:00,2026-08-12T15:12:00+00:00,P4,resolved,Service Desk,Order Management,svc-order-mgmt,availability,1.2,False,application_error,2026-08-12T15:12:00+00:00
INC-202602684,INC-202602684,2026-08-12T16:00:00+00:00,2026-08-12T20:48:00+00:00,P1,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,4.8,False,application_error,2026-08-12T20:48:00+00:00
INC-202602685,INC-202602685,2026-08-12T18:00:00+00:00,2026-08-12T20:24:00+00:00,P2,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,2.4,False,application_error,2026-08-12T20:24:00+00:00
INC-202602686,INC-202602686,2026-08-12T20:00:00+00:00,2026-08-12T21:30:00+00:00,P3,resolved,Service Desk,Order Management,svc-order-mgmt,availability,1.5,False,certificate_expiry,2026-08-12T21:30:00+00:00
INC-202602687,INC-202602687,2026-08-12T22:00:00+00:00,2026-08-12T23:36:00+00:00,P4,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,1.6,False,application_error,2026-08-12T23:36:00+00:00
INC-202602688,INC-202602688,2026-08-13T00:00:00+00:00,2026-08-13T04:30:00+00:00,P1,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,4.5,False,application_error,2026-08-13T04:30:00+00:00
INC-202602689,INC-202602689,2026-08-13T02:00:00+00:00,2026-08-13T04:06:00+00:00,P2,resolved,Service Desk,Order Management,svc-order-mgmt,availability,2.1,False,application_error,2026-08-13T04:06:00+00:00
INC-202602690,INC-202602690,2026-08-13T04:00:00+00:00,2026-08-13T05:12:00+00:00,P3,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,1.2,False,application_error,2026-08-13T05:12:00+00:00
INC-202602691,INC-202602691,2026-08-13T06:00:00+00:00,2026-08-13T07:18:00+00:00,P4,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,1.3,False,application_error,2026-08-13T07:18:00+00:00
INC-202602692,INC-202602692,2026-08-13T08:00:00+00:00,2026-08-13T12:54:00+00:00,P1,resolved,Service Desk,Order Management,svc-order-mgmt,availability,4.9,False,application_error,2026-08-13T12:54:00+00:00
INC-202602693,INC-202602693,2026-08-13T10:00:00+00:00,2026-08-13T12:30:00+00:00,P2,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,2.5,False,application_error,2026-08-13T12:30:00+00:00
INC-202602694,INC-202602694,2026-08-13T12:00:00+00:00,2026-08-13T13:36:00+00:00,P3,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,1.6,False,application_error,2026-08-13T13:36:00+00:00
INC-202602695,INC-202602695,2026-08-13T14:00:00+00:00,2026-08-13T15:00:00+00:00,P4,resolved,Service Desk,Order Management,svc-order-mgmt,availability,1.0,False,application_error,2026-08-13T15:00:00+00:00
INC-202602696,INC-202602696,2026-08-13T16:00:00+00:00,2026-08-13T20:36:00+00:00,P1,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,4.6,False,application_error,2026-08-13T20:36:00+00:00
INC-202602697,INC-202602697,2026-08-13T18:00:00+00:00,2026-08-13T20:12:00+00:00,P2,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,2.2,False,application_error,2026-08-13T20:12:00+00:00
INC-202602698,INC-202602698,2026-08-13T20:00:00+00:00,2026-08-13T21:18:00+00:00,P3,resolved,Service Desk,Order Management,svc-order-mgmt,availability,1.3,False,application_error,2026-08-13T21:18:00+00:00
INC-202602699,INC-202602699,2026-08-13T22:00:00+00:00,2026-08-13T23:24:00+00:00,P4,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,1.4,False,application_error,2026-08-13T23:24:00+00:00
INC-202602700,INC-202602700,2026-08-14T00:00:00+00:00,2026-08-14T05:00:00+00:00,P1,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,5.0,True,application_error,2026-08-14T05:00:00+00:00
INC-202602701,INC-202602701,2026-08-14T02:00:00+00:00,2026-08-14T04:36:00+00:00,P2,resolved,Service Desk,Order Management,svc-order-mgmt,availability,2.6,False,application_error,2026-08-14T04:36:00+00:00
INC-202602702,INC-202602702,2026-08-14T04:00:00+00:00,2026-08-14T05:00:00+00:00,P3,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,1.0,False,application_error,2026-08-14T05:00:00+00:00
INC-202602703,INC-202602703,2026-08-14T06:00:00+00:00,2026-08-14T07:06:00+00:00,P4,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,1.1,False,certificate_expiry,2026-08-14T07:06:00+00:00
INC-202602704,INC-202602704,2026-08-14T08:00:00+00:00,2026-08-14T12:42:00+00:00,P1,resolved,Service Desk,Order Management,svc-order-mgmt,availability,4.7,False,application_error,2026-08-14T12:42:00+00:00
INC-202602705,INC-202602705,2026-08-14T10:00:00+00:00,2026-08-14T12:18:00+00:00,P2,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,2.3,False,application_error,2026-08-14T12:18:00+00:00
INC-202602706,INC-202602706,2026-08-14T12:00:00+00:00,2026-08-14T13:24:00+00:00,P3,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,1.4,False,application_error,2026-08-14T13:24:00+00:00
INC-202602707,INC-202602707,2026-08-14T14:00:00+00:00,2026-08-14T15:30:00+00:00,P4,resolved,Service Desk,Order Management,svc-order-mgmt,availability,1.5,False,application_error,2026-08-14T15:30:00+00:00
INC-202602708,INC-202602708,2026-08-14T16:00:00+00:00,2026-08-14T21:06:00+00:00,P1,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,5.1,False,application_error,2026-08-14T21:06:00+00:00
INC-202602709,INC-202602709,2026-08-14T18:00:00+00:00,2026-08-14T20:00:00+00:00,P2,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,2.0,False,application_error,2026-08-14T20:00:00+00:00
INC-202602710,INC-202602710,2026-08-14T20:00:00+00:00,2026-08-14T21:06:00+00:00,P3,resolved,Service Desk,Order Management,svc-order-mgmt,availability,1.1,False,application_error,2026-08-14T21:06:00+00:00
INC-202602711,INC-202602711,2026-08-14T22:00:00+00:00,2026-08-14T23:12:00+00:00,P4,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,1.2,False,application_error,2026-08-14T23:12:00+00:00
INC-202602712,INC-202602712,2026-08-15T00:00:00+00:00,2026-08-15T04:48:00+00:00,P1,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,4.8,False,application_error,2026-08-15T04:48:00+00:00
INC-202602713,INC-202602713,2026-08-15T02:00:00+00:00,2026-08-15T04:24:00+00:00,P2,resolved,Service Desk,Order Management,svc-order-mgmt,availability,2.4,False,application_error,2026-08-15T04:24:00+00:00
INC-202602714,INC-202602714,2026-08-15T04:00:00+00:00,2026-08-15T05:30:00+00:00,P3,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,1.5,False,application_error,2026-08-15T05:30:00+00:00
INC-202602715,INC-202602715,2026-08-15T06:00:00+00:00,2026-08-15T07:36:00+00:00,P4,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,1.6,False,application_error,2026-08-15T07:36:00+00:00
INC-202602716,INC-202602716,2026-08-15T08:00:00+00:00,2026-08-15T12:30:00+00:00,P1,resolved,Service Desk,Order Management,svc-order-mgmt,availability,4.5,False,application_error,2026-08-15T12:30:00+00:00
INC-202602717,INC-202602717,2026-08-15T10:00:00+00:00,2026-08-15T12:06:00+00:00,P2,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,2.1,False,application_error,2026-08-15T12:06:00+00:00
INC-202602718,INC-202602718,2026-08-15T12:00:00+00:00,2026-08-15T13:12:00+00:00,P3,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,1.2,False,application_error,2026-08-15T13:12:00+00:00
INC-202602719,INC-202602719,2026-08-15T14:00:00+00:00,2026-08-15T15:18:00+00:00,P4,resolved,Service Desk,Order Management,svc-order-mgmt,availability,1.3,False,application_error,2026-08-15T15:18:00+00:00
INC-202602720,INC-202602720,2026-08-15T16:00:00+00:00,2026-08-15T20:54:00+00:00,P1,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,4.9,True,certificate_expiry,2026-08-15T20:54:00+00:00
INC-202602721,INC-202602721,2026-08-15T18:00:00+00:00,2026-08-15T20:30:00+00:00,P2,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,2.5,False,application_error,2026-08-15T20:30:00+00:00
INC-202602722,INC-202602722,2026-08-15T20:00:00+00:00,2026-08-15T21:36:00+00:00,P3,resolved,Service Desk,Order Management,svc-order-mgmt,availability,1.6,False,application_error,2026-08-15T21:36:00+00:00
INC-202602723,INC-202602723,2026-08-15T22:00:00+00:00,2026-08-15T23:00:00+00:00,P4,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,1.0,False,application_error,2026-08-15T23:00:00+00:00
INC-202602724,INC-202602724,2026-08-16T00:00:00+00:00,2026-08-16T04:36:00+00:00,P1,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,4.6,False,application_error,2026-08-16T04:36:00+00:00
INC-202602725,INC-202602725,2026-08-16T02:00:00+00:00,2026-08-16T04:12:00+00:00,P2,resolved,Service Desk,Order Management,svc-order-mgmt,availability,2.2,False,application_error,2026-08-16T04:12:00+00:00
INC-202602726,INC-202602726,2026-08-16T04:00:00+00:00,2026-08-16T05:18:00+00:00,P3,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,1.3,False,application_error,2026-08-16T05:18:00+00:00
INC-202602727,INC-202602727,2026-08-16T06:00:00+00:00,2026-08-16T07:24:00+00:00,P4,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,1.4,False,application_error,2026-08-16T07:24:00+00:00
INC-202602728,INC-202602728,2026-08-16T08:00:00+00:00,2026-08-16T13:00:00+00:00,P1,resolved,Service Desk,Order Management,svc-order-mgmt,availability,5.0,False,application_error,2026-08-16T13:00:00+00:00
INC-202602729,INC-202602729,2026-08-16T10:00:00+00:00,2026-08-16T12:36:00+00:00,P2,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,2.6,False,application_error,2026-08-16T12:36:00+00:00
INC-202602730,INC-202602730,2026-08-16T12:00:00+00:00,2026-08-16T13:00:00+00:00,P3,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,1.0,False,application_error,2026-08-16T13:00:00+00:00
INC-202602731,INC-202602731,2026-08-16T14:00:00+00:00,2026-08-16T15:06:00+00:00,P4,resolved,Service Desk,Order Management,svc-order-mgmt,availability,1.1,False,application_error,2026-08-16T15:06:00+00:00
INC-202602732,INC-202602732,2026-08-16T16:00:00+00:00,2026-08-16T20:42:00+00:00,P1,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,4.7,False,application_error,2026-08-16T20:42:00+00:00
INC-202602733,INC-202602733,2026-08-16T18:00:00+00:00,2026-08-16T20:18:00+00:00,P2,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,2.3,False,application_error,2026-08-16T20:18:00+00:00
INC-202602734,INC-202602734,2026-08-16T20:00:00+00:00,2026-08-16T21:24:00+00:00,P3,resolved,Service Desk,Order Management,svc-order-mgmt,availability,1.4,False,application_error,2026-08-16T21:24:00+00:00
INC-202602735,INC-202602735,2026-08-16T22:00:00+00:00,2026-08-16T23:30:00+00:00,P4,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,1.5,False,application_error,2026-08-16T23:30:00+00:00
INC-202602736,INC-202602736,2026-08-17T00:00:00+00:00,2026-08-17T05:06:00+00:00,P1,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,5.1,False,application_error,2026-08-17T05:06:00+00:00
INC-202602737,INC-202602737,2026-08-17T02:00:00+00:00,2026-08-17T04:00:00+00:00,P2,resolved,Service Desk,Order Management,svc-order-mgmt,availability,2.0,False,certificate_expiry,2026-08-17T04:00:00+00:00
INC-202602738,INC-202602738,2026-08-17T04:00:00+00:00,2026-08-17T05:06:00+00:00,P3,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,1.1,False,application_error,2026-08-17T05:06:00+00:00
INC-202602739,INC-202602739,2026-08-17T06:00:00+00:00,2026-08-17T07:12:00+00:00,P4,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,1.2,False,application_error,2026-08-17T07:12:00+00:00
INC-202602740,INC-202602740,2026-08-17T08:00:00+00:00,2026-08-17T12:48:00+00:00,P1,resolved,Service Desk,Order Management,svc-order-mgmt,availability,4.8,True,application_error,2026-08-17T12:48:00+00:00
INC-202602741,INC-202602741,2026-08-17T10:00:00+00:00,2026-08-17T12:24:00+00:00,P2,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,2.4,False,application_error,2026-08-17T12:24:00+00:00
INC-202602742,INC-202602742,2026-08-17T12:00:00+00:00,2026-08-17T13:30:00+00:00,P3,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,1.5,False,application_error,2026-08-17T13:30:00+00:00
INC-202602743,INC-202602743,2026-08-17T14:00:00+00:00,2026-08-17T15:36:00+00:00,P4,resolved,Service Desk,Order Management,svc-order-mgmt,availability,1.6,False,application_error,2026-08-17T15:36:00+00:00
INC-202602744,INC-202602744,2026-08-17T16:00:00+00:00,2026-08-17T20:30:00+00:00,P1,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,4.5,False,application_error,2026-08-17T20:30:00+00:00
INC-202602745,INC-202602745,2026-08-17T18:00:00+00:00,2026-08-17T20:06:00+00:00,P2,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,2.1,False,application_error,2026-08-17T20:06:00+00:00
INC-202602746,INC-202602746,2026-08-17T20:00:00+00:00,2026-08-17T21:12:00+00:00,P3,resolved,Service Desk,Order Management,svc-order-mgmt,availability,1.2,False,application_error,2026-08-17T21:12:00+00:00
INC-202602747,INC-202602747,2026-08-17T22:00:00+00:00,2026-08-17T23:18:00+00:00,P4,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,1.3,False,application_error,2026-08-17T23:18:00+00:00
